,T1,T2,Season,T1Seed,T2Seed
1808,1140,1350,2011,3,12
1809,1140,1287,2011,3,13
1810,1140,1389,2011,3,14
1811,1140,1103,2011,3,15
1812,1140,1131,2011,3,16
1813,1458,1243,2011,4,5
1814,1458,1385,2011,4,6
1815,1458,1417,2011,4,7
1816,1458,1139,2011,4,8
1817,1458,1330,2011,4,9
1818,1458,1277,2011,4,10
1819,1458,1211,2011,4,11
1820,1458,1429,2011,4,12
1821,1458,1125,2011,4,13
1822,1458,1459,2011,4,14
1823,1458,1364,2011,4,15
1824,1458,1114,2011,4,16
1825,1458,1421,2011,4,16
1826,1458,1242,2011,4,1
1827,1458,1323,2011,4,2
1828,1458,1345,2011,4,3
1829,1458,1257,2011,4,4
1830,1458,1435,2011,4,5
1831,1458,1207,2011,4,6
1832,1458,1401,2011,4,7
1833,1458,1424,2011,4,8
1834,1458,1228,2011,4,9
1835,1458,1199,2011,4,10
1836,1458,1425,2011,4,11
1837,1458,1433,2011,4,11
1838,1458,1350,2011,4,12
1839,1458,1287,2011,4,13
1840,1458,1389,2011,4,14
1841,1458,1103,2011,4,15
1842,1458,1131,2011,4,16
1843,1243,1385,2011,5,6
1844,1243,1417,2011,5,7
1845,1243,1139,2011,5,8
1846,1243,1330,2011,5,9
1847,1243,1277,2011,5,10
1848,1243,1211,2011,5,11
1849,1243,1429,2011,5,12
1850,1243,1125,2011,5,13
1851,1243,1459,2011,5,14
1852,1243,1364,2011,5,15
1853,1243,1114,2011,5,16
1854,1243,1421,2011,5,16
1855,1243,1242,2011,5,1
1856,1243,1323,2011,5,2
1857,1243,1345,2011,5,3
1858,1243,1257,2011,5,4
1859,1243,1435,2011,5,5
1860,1243,1207,2011,5,6
1861,1243,1401,2011,5,7
1862,1243,1424,2011,5,8
1863,1243,1228,2011,5,9
1864,1243,1199,2011,5,10
1865,1243,1425,2011,5,11
1866,1243,1433,2011,5,11
1867,1243,1350,2011,5,12
1868,1243,1287,2011,5,13
1869,1243,1389,2011,5,14
1870,1243,1103,2011,5,15
1871,1243,1131,2011,5,16
1872,1385,1417,2011,6,7
1873,1385,1139,2011,6,8
1874,1385,1330,2011,6,9
1875,1385,1277,2011,6,10
1876,1385,1211,2011,6,11
1877,1385,1429,2011,6,12
1878,1385,1125,2011,6,13
1879,1385,1459,2011,6,14
1880,1385,1364,2011,6,15
1881,1385,1114,2011,6,16
1882,1385,1421,2011,6,16
1883,1385,1242,2011,6,1
1884,1385,1323,2011,6,2
1885,1385,1345,2011,6,3
1886,1385,1257,2011,6,4
1887,1385,1435,2011,6,5
1888,1385,1207,2011,6,6
1889,1385,1401,2011,6,7
1890,1385,1424,2011,6,8
1891,1385,1228,2011,6,9
1892,1385,1199,2011,6,10
1893,1385,1425,2011,6,11
1894,1385,1433,2011,6,11
1895,1385,1350,2011,6,12
1896,1385,1287,2011,6,13
1897,1385,1389,2011,6,14
1898,1385,1103,2011,6,15
1899,1385,1131,2011,6,16
1900,1417,1139,2011,7,8
1901,1417,1330,2011,7,9
1902,1417,1277,2011,7,10
1903,1417,1211,2011,7,11
1904,1417,1429,2011,7,12
1905,1417,1125,2011,7,13
1906,1417,1459,2011,7,14
1907,1417,1364,2011,7,15
1908,1417,1114,2011,7,16
1909,1417,1421,2011,7,16
1910,1417,1242,2011,7,1
1911,1417,1323,2011,7,2
1912,1417,1345,2011,7,3
1913,1417,1257,2011,7,4
1914,1417,1435,2011,7,5
1915,1417,1207,2011,7,6
1916,1417,1401,2011,7,7
1917,1417,1424,2011,7,8
1918,1417,1228,2011,7,9
1919,1417,1199,2011,7,10
1920,1417,1425,2011,7,11
1921,1417,1433,2011,7,11
1922,1417,1350,2011,7,12
1923,1417,1287,2011,7,13
1924,1417,1389,2011,7,14
1925,1417,1103,2011,7,15
1926,1417,1131,2011,7,16
1927,1139,1330,2011,8,9
1928,1139,1277,2011,8,10
1929,1139,1211,2011,8,11
1930,1139,1429,2011,8,12
1931,1139,1125,2011,8,13
1932,1139,1459,2011,8,14
1933,1139,1364,2011,8,15
1934,1139,1114,2011,8,16
1935,1139,1421,2011,8,16
1936,1139,1242,2011,8,1
1937,1139,1323,2011,8,2
1938,1139,1345,2011,8,3
1939,1139,1257,2011,8,4
1940,1139,1435,2011,8,5
1941,1139,1207,2011,8,6
1942,1139,1401,2011,8,7
1943,1139,1424,2011,8,8
1944,1139,1228,2011,8,9
1945,1139,1199,2011,8,10
1946,1139,1425,2011,8,11
1947,1139,1433,2011,8,11
1948,1139,1350,2011,8,12
1949,1139,1287,2011,8,13
1950,1139,1389,2011,8,14
1951,1139,1103,2011,8,15
1952,1139,1131,2011,8,16
1953,1330,1277,2011,9,10
1954,1330,1211,2011,9,11
1955,1330,1429,2011,9,12
1956,1330,1125,2011,9,13
1957,1330,1459,2011,9,14
1958,1330,1364,2011,9,15
1959,1330,1114,2011,9,16
1960,1330,1421,2011,9,16
1961,1330,1242,2011,9,1
1962,1330,1323,2011,9,2
1963,1330,1345,2011,9,3
1964,1330,1257,2011,9,4
1965,1330,1435,2011,9,5
1966,1330,1207,2011,9,6
1967,1330,1401,2011,9,7
1968,1330,1424,2011,9,8
1969,1330,1228,2011,9,9
1970,1330,1199,2011,9,10
1971,1330,1425,2011,9,11
1972,1330,1433,2011,9,11
1973,1330,1350,2011,9,12
1974,1330,1287,2011,9,13
1975,1330,1389,2011,9,14
1976,1330,1103,2011,9,15
1977,1330,1131,2011,9,16
1978,1277,1211,2011,10,11
1979,1277,1429,2011,10,12
1980,1277,1125,2011,10,13
1981,1277,1459,2011,10,14
1982,1277,1364,2011,10,15
1983,1277,1114,2011,10,16
1984,1277,1421,2011,10,16
1985,1277,1242,2011,10,1
1986,1277,1323,2011,10,2
1987,1277,1345,2011,10,3
1988,1277,1257,2011,10,4
1989,1277,1435,2011,10,5
1990,1277,1207,2011,10,6
1991,1277,1401,2011,10,7
1992,1277,1424,2011,10,8
1993,1277,1228,2011,10,9
1994,1277,1199,2011,10,10
1995,1277,1425,2011,10,11
1996,1277,1433,2011,10,11
1997,1277,1350,2011,10,12
1998,1277,1287,2011,10,13
1999,1277,1389,2011,10,14
2000,1277,1103,2011,10,15
2001,1277,1131,2011,10,16
2002,1211,1429,2011,11,12
2003,1211,1125,2011,11,13
2004,1211,1459,2011,11,14
2005,1211,1364,2011,11,15
2006,1211,1114,2011,11,16
2007,1211,1421,2011,11,16
2008,1211,1242,2011,11,1
2009,1211,1323,2011,11,2
2010,1211,1345,2011,11,3
2011,1211,1257,2011,11,4
2012,1211,1435,2011,11,5
2013,1211,1207,2011,11,6
2014,1211,1401,2011,11,7
2015,1211,1424,2011,11,8
2016,1211,1228,2011,11,9
2017,1211,1199,2011,11,10
2018,1211,1425,2011,11,11
2019,1211,1433,2011,11,11
2020,1211,1350,2011,11,12
2021,1211,1287,2011,11,13
2022,1211,1389,2011,11,14
2023,1211,1103,2011,11,15
2024,1211,1131,2011,11,16
2025,1429,1125,2011,12,13
2026,1429,1459,2011,12,14
2027,1429,1364,2011,12,15
2028,1429,1114,2011,12,16
2029,1429,1421,2011,12,16
2030,1429,1242,2011,12,1
2031,1429,1323,2011,12,2
2032,1429,1345,2011,12,3
2033,1429,1257,2011,12,4
2034,1429,1435,2011,12,5
2035,1429,1207,2011,12,6
2036,1429,1401,2011,12,7
2037,1429,1424,2011,12,8
2038,1429,1228,2011,12,9
2039,1429,1199,2011,12,10
2040,1429,1425,2011,12,11
2041,1429,1433,2011,12,11
2042,1429,1350,2011,12,12
2043,1429,1287,2011,12,13
2044,1429,1389,2011,12,14
2045,1429,1103,2011,12,15
2046,1429,1131,2011,12,16
2047,1125,1459,2011,13,14
2048,1125,1364,2011,13,15
2049,1125,1114,2011,13,16
2050,1125,1421,2011,13,16
2051,1125,1242,2011,13,1
2052,1125,1323,2011,13,2
2053,1125,1345,2011,13,3
2054,1125,1257,2011,13,4
2055,1125,1435,2011,13,5
2056,1125,1207,2011,13,6
2057,1125,1401,2011,13,7
2058,1125,1424,2011,13,8
2059,1125,1228,2011,13,9
2060,1125,1199,2011,13,10
2061,1125,1425,2011,13,11
2062,1125,1433,2011,13,11
2063,1125,1350,2011,13,12
2064,1125,1287,2011,13,13
2065,1125,1389,2011,13,14
2066,1125,1103,2011,13,15
2067,1125,1131,2011,13,16
2068,1459,1364,2011,14,15
2069,1459,1114,2011,14,16
2070,1459,1421,2011,14,16
2071,1459,1242,2011,14,1
2072,1459,1323,2011,14,2
2073,1459,1345,2011,14,3
2074,1459,1257,2011,14,4
2075,1459,1435,2011,14,5
2076,1459,1207,2011,14,6
2077,1459,1401,2011,14,7
2078,1459,1424,2011,14,8
2079,1459,1228,2011,14,9
2080,1459,1199,2011,14,10
2081,1459,1425,2011,14,11
2082,1459,1433,2011,14,11
2083,1459,1350,2011,14,12
2084,1459,1287,2011,14,13
2085,1459,1389,2011,14,14
2086,1459,1103,2011,14,15
2087,1459,1131,2011,14,16
2088,1364,1114,2011,15,16
2089,1364,1421,2011,15,16
2090,1364,1242,2011,15,1
2091,1364,1323,2011,15,2
2092,1364,1345,2011,15,3
2093,1364,1257,2011,15,4
2094,1364,1435,2011,15,5
2095,1364,1207,2011,15,6
2096,1364,1401,2011,15,7
2097,1364,1424,2011,15,8
2098,1364,1228,2011,15,9
2099,1364,1199,2011,15,10
2100,1364,1425,2011,15,11
2101,1364,1433,2011,15,11
2102,1364,1350,2011,15,12
2103,1364,1287,2011,15,13
2104,1364,1389,2011,15,14
2105,1364,1103,2011,15,15
2106,1364,1131,2011,15,16
2107,1114,1421,2011,16,16
2108,1114,1242,2011,16,1
2109,1114,1323,2011,16,2
2110,1114,1345,2011,16,3
2111,1114,1257,2011,16,4
2112,1114,1435,2011,16,5
2113,1114,1207,2011,16,6
2114,1114,1401,2011,16,7
2115,1114,1424,2011,16,8
2116,1114,1228,2011,16,9
2117,1114,1199,2011,16,10
2118,1114,1425,2011,16,11
2119,1114,1433,2011,16,11
2120,1114,1350,2011,16,12
2121,1114,1287,2011,16,13
2122,1114,1389,2011,16,14
2123,1114,1103,2011,16,15
2124,1114,1131,2011,16,16
2125,1421,1242,2011,16,1
2126,1421,1323,2011,16,2
2127,1421,1345,2011,16,3
2128,1421,1257,2011,16,4
2129,1421,1435,2011,16,5
2130,1421,1207,2011,16,6
2131,1421,1401,2011,16,7
2132,1421,1424,2011,16,8
2133,1421,1228,2011,16,9
2134,1421,1199,2011,16,10
2135,1421,1425,2011,16,11
2136,1421,1433,2011,16,11
2137,1421,1350,2011,16,12
2138,1421,1287,2011,16,13
2139,1421,1389,2011,16,14
2140,1421,1103,2011,16,15
2141,1421,1131,2011,16,16
2142,1242,1323,2011,1,2
2143,1242,1345,2011,1,3
2144,1242,1257,2011,1,4
2145,1242,1435,2011,1,5
2146,1242,1207,2011,1,6
2147,1242,1401,2011,1,7
2148,1242,1424,2011,1,8
2149,1242,1228,2011,1,9
2150,1242,1199,2011,1,10
2151,1242,1425,2011,1,11
2152,1242,1433,2011,1,11
2153,1242,1350,2011,1,12
2154,1242,1287,2011,1,13
2155,1242,1389,2011,1,14
2156,1242,1103,2011,1,15
2157,1242,1131,2011,1,16
2158,1323,1345,2011,2,3
2159,1323,1257,2011,2,4
2160,1323,1435,2011,2,5
2161,1323,1207,2011,2,6
2162,1323,1401,2011,2,7
2163,1323,1424,2011,2,8
2164,1323,1228,2011,2,9
2165,1323,1199,2011,2,10
2166,1323,1425,2011,2,11
2167,1323,1433,2011,2,11
2168,1323,1350,2011,2,12
2169,1323,1287,2011,2,13
2170,1323,1389,2011,2,14
2171,1323,1103,2011,2,15
2172,1323,1131,2011,2,16
2173,1345,1257,2011,3,4
2174,1345,1435,2011,3,5
2175,1345,1207,2011,3,6
2176,1345,1401,2011,3,7
2177,1345,1424,2011,3,8
2178,1345,1228,2011,3,9
2179,1345,1199,2011,3,10
2180,1345,1425,2011,3,11
2181,1345,1433,2011,3,11
2182,1345,1350,2011,3,12
2183,1345,1287,2011,3,13
2184,1345,1389,2011,3,14
2185,1345,1103,2011,3,15
2186,1345,1131,2011,3,16
2187,1257,1435,2011,4,5
2188,1257,1207,2011,4,6
2189,1257,1401,2011,4,7
2190,1257,1424,2011,4,8
2191,1257,1228,2011,4,9
2192,1257,1199,2011,4,10
2193,1257,1425,2011,4,11
2194,1257,1433,2011,4,11
2195,1257,1350,2011,4,12
2196,1257,1287,2011,4,13
2197,1257,1389,2011,4,14
2198,1257,1103,2011,4,15
2199,1257,1131,2011,4,16
2200,1435,1207,2011,5,6
2201,1435,1401,2011,5,7
2202,1435,1424,2011,5,8
2203,1435,1228,2011,5,9
2204,1435,1199,2011,5,10
2205,1435,1425,2011,5,11
2206,1435,1433,2011,5,11
2207,1435,1350,2011,5,12
2208,1435,1287,2011,5,13
2209,1435,1389,2011,5,14
2210,1435,1103,2011,5,15
2211,1435,1131,2011,5,16
2212,1207,1401,2011,6,7
2213,1207,1424,2011,6,8
2214,1207,1228,2011,6,9
2215,1207,1199,2011,6,10
2216,1207,1425,2011,6,11
2217,1207,1433,2011,6,11
2218,1207,1350,2011,6,12
2219,1207,1287,2011,6,13
2220,1207,1389,2011,6,14
2221,1207,1103,2011,6,15
2222,1207,1131,2011,6,16
2223,1401,1424,2011,7,8
2224,1401,1228,2011,7,9
2225,1401,1199,2011,7,10
2226,1401,1425,2011,7,11
2227,1401,1433,2011,7,11
2228,1401,1350,2011,7,12
2229,1401,1287,2011,7,13
2230,1401,1389,2011,7,14
2231,1401,1103,2011,7,15
2232,1401,1131,2011,7,16
2233,1424,1228,2011,8,9
2234,1424,1199,2011,8,10
2235,1424,1425,2011,8,11
2236,1424,1433,2011,8,11
2237,1424,1350,2011,8,12
2238,1424,1287,2011,8,13
2239,1424,1389,2011,8,14
2240,1424,1103,2011,8,15
2241,1424,1131,2011,8,16
2242,1228,1199,2011,9,10
2243,1228,1425,2011,9,11
2244,1228,1433,2011,9,11
2245,1228,1350,2011,9,12
2246,1228,1287,2011,9,13
2247,1228,1389,2011,9,14
2248,1228,1103,2011,9,15
2249,1228,1131,2011,9,16
2250,1199,1425,2011,10,11
2251,1199,1433,2011,10,11
2252,1199,1350,2011,10,12
2253,1199,1287,2011,10,13
2254,1199,1389,2011,10,14
2255,1199,1103,2011,10,15
2256,1199,1131,2011,10,16
2257,1425,1433,2011,11,11
2258,1425,1350,2011,11,12
2259,1425,1287,2011,11,13
2260,1425,1389,2011,11,14
2261,1425,1103,2011,11,15
2262,1425,1131,2011,11,16
2263,1433,1350,2011,11,12
2264,1433,1287,2011,11,13
2265,1433,1389,2011,11,14
2266,1433,1103,2011,11,15
2267,1433,1131,2011,11,16
2268,1350,1287,2011,12,13
2269,1350,1389,2011,12,14
2270,1350,1103,2011,12,15
2271,1350,1131,2011,12,16
2272,1287,1389,2011,13,14
2273,1287,1103,2011,13,15
2274,1287,1131,2011,13,16
2275,1389,1103,2011,14,15
2276,1389,1131,2011,14,16
2277,1103,1131,2011,15,16
0,1393,1326,2012,1,2
1,1393,1199,2012,1,3
2,1393,1458,2012,1,4
3,1393,1435,2012,1,5
4,1393,1153,2012,1,6
5,1393,1211,2012,1,7
6,1393,1243,2012,1,8
7,1393,1379,2012,1,9
8,1393,1452,2012,1,10
9,1393,1400,2012,1,11
10,1393,1217,2012,1,12
11,1393,1285,2012,1,13
12,1393,1382,2012,1,14
13,1393,1259,2012,1,15
14,1393,1421,2012,1,16
15,1393,1314,2012,1,1
16,1393,1242,2012,1,2
17,1393,1207,2012,1,3
18,1393,1276,2012,1,4
19,1393,1396,2012,1,5
20,1393,1361,2012,1,6
21,1393,1388,2012,1,7
22,1393,1166,2012,1,8
23,1393,1104,2012,1,9
24,1393,1345,2012,1,10
25,1393,1301,2012,1,11
26,1393,1143,2012,1,12
27,1393,1378,2012,1,12
28,1393,1325,2012,1,13
29,1393,1125,2012,1,14
30,1393,1178,2012,1,15
31,1393,1249,2012,1,16
32,1393,1436,2012,1,16
33,1393,1246,2012,1,1
34,1393,1181,2012,1,2
35,1393,1124,2012,1,3
36,1393,1231,2012,1,4
37,1393,1455,2012,1,5
38,1393,1424,2012,1,6
39,1393,1323,2012,1,7
40,1393,1235,2012,1,8
41,1393,1163,2012,1,9
42,1393,1462,2012,1,10
43,1393,1160,2012,1,11
44,1393,1433,2012,1,12
45,1393,1308,2012,1,13
46,1393,1355,2012,1,14
47,1393,1250,2012,1,15
48,1393,1290,2012,1,16
49,1393,1443,2012,1,16
50,1393,1277,2012,1,1
51,1393,1281,2012,1,2
52,1393,1266,2012,1,3
53,1393,1257,2012,1,4
54,1393,1307,2012,1,5
55,1393,1293,2012,1,6
56,1393,1196,2012,1,7
57,1393,1272,2012,1,8
58,1393,1387,2012,1,9
59,1393,1438,2012,1,10
60,1393,1161,2012,1,11
61,1393,1253,2012,1,12
62,1393,1172,2012,1,13
63,1393,1140,2012,1,14
64,1393,1233,2012,1,14
65,1393,1313,2012,1,15
66,1393,1254,2012,1,16
67,1326,1199,2012,2,3
68,1326,1458,2012,2,4
69,1326,1435,2012,2,5
70,1326,1153,2012,2,6
71,1326,1211,2012,2,7
72,1326,1243,2012,2,8
73,1326,1379,2012,2,9
74,1326,1452,2012,2,10
75,1326,1400,2012,2,11
76,1326,1217,2012,2,12
77,1326,1285,2012,2,13
78,1326,1382,2012,2,14
79,1326,1259,2012,2,15
80,1326,1421,2012,2,16
81,1326,1314,2012,2,1
82,1326,1242,2012,2,2
83,1326,1207,2012,2,3
84,1326,1276,2012,2,4
85,1326,1396,2012,2,5
86,1326,1361,2012,2,6
87,1326,1388,2012,2,7
88,1326,1166,2012,2,8
89,1326,1104,2012,2,9
90,1326,1345,2012,2,10
91,1326,1301,2012,2,11
92,1326,1143,2012,2,12
93,1326,1378,2012,2,12
94,1326,1325,2012,2,13
95,1326,1125,2012,2,14
96,1326,1178,2012,2,15
97,1326,1249,2012,2,16
98,1326,1436,2012,2,16
99,1326,1246,2012,2,1
100,1326,1181,2012,2,2
101,1326,1124,2012,2,3
102,1326,1231,2012,2,4
103,1326,1455,2012,2,5
104,1326,1424,2012,2,6
105,1326,1323,2012,2,7
106,1326,1235,2012,2,8
107,1326,1163,2012,2,9
108,1326,1462,2012,2,10
109,1326,1160,2012,2,11
110,1326,1433,2012,2,12
111,1326,1308,2012,2,13
112,1326,1355,2012,2,14
113,1326,1250,2012,2,15
114,1326,1290,2012,2,16
115,1326,1443,2012,2,16
116,1326,1277,2012,2,1
117,1326,1281,2012,2,2
118,1326,1266,2012,2,3
119,1326,1257,2012,2,4
120,1326,1307,2012,2,5
121,1326,1293,2012,2,6
122,1326,1196,2012,2,7
123,1326,1272,2012,2,8
124,1326,1387,2012,2,9
125,1326,1438,2012,2,10
126,1326,1161,2012,2,11
127,1326,1253,2012,2,12
128,1326,1172,2012,2,13
129,1326,1140,2012,2,14
130,1326,1233,2012,2,14
131,1326,1313,2012,2,15
132,1326,1254,2012,2,16
133,1199,1458,2012,3,4
134,1199,1435,2012,3,5
135,1199,1153,2012,3,6
136,1199,1211,2012,3,7
137,1199,1243,2012,3,8
138,1199,1379,2012,3,9
139,1199,1452,2012,3,10
140,1199,1400,2012,3,11
141,1199,1217,2012,3,12
142,1199,1285,2012,3,13
143,1199,1382,2012,3,14
144,1199,1259,2012,3,15
145,1199,1421,2012,3,16
146,1199,1314,2012,3,1
147,1199,1242,2012,3,2
148,1199,1207,2012,3,3
149,1199,1276,2012,3,4
150,1199,1396,2012,3,5
151,1199,1361,2012,3,6
152,1199,1388,2012,3,7
153,1199,1166,2012,3,8
154,1199,1104,2012,3,9
155,1199,1345,2012,3,10
156,1199,1301,2012,3,11
157,1199,1143,2012,3,12
158,1199,1378,2012,3,12
159,1199,1325,2012,3,13
160,1199,1125,2012,3,14
161,1199,1178,2012,3,15
162,1199,1249,2012,3,16
163,1199,1436,2012,3,16
164,1199,1246,2012,3,1
165,1199,1181,2012,3,2
166,1199,1124,2012,3,3
167,1199,1231,2012,3,4
168,1199,1455,2012,3,5
169,1199,1424,2012,3,6
170,1199,1323,2012,3,7
171,1199,1235,2012,3,8
172,1199,1163,2012,3,9
173,1199,1462,2012,3,10
174,1199,1160,2012,3,11
175,1199,1433,2012,3,12
176,1199,1308,2012,3,13
177,1199,1355,2012,3,14
178,1199,1250,2012,3,15
179,1199,1290,2012,3,16
180,1199,1443,2012,3,16
181,1199,1277,2012,3,1
182,1199,1281,2012,3,2
183,1199,1266,2012,3,3
184,1199,1257,2012,3,4
185,1199,1307,2012,3,5
186,1199,1293,2012,3,6
187,1199,1196,2012,3,7
188,1199,1272,2012,3,8
189,1199,1387,2012,3,9
190,1199,1438,2012,3,10
191,1199,1161,2012,3,11
192,1199,1253,2012,3,12
193,1199,1172,2012,3,13
194,1199,1140,2012,3,14
195,1199,1233,2012,3,14
196,1199,1313,2012,3,15
197,1199,1254,2012,3,16
198,1458,1435,2012,4,5
199,1458,1153,2012,4,6
200,1458,1211,2012,4,7
201,1458,1243,2012,4,8
202,1458,1379,2012,4,9
203,1458,1452,2012,4,10
204,1458,1400,2012,4,11
205,1458,1217,2012,4,12
206,1458,1285,2012,4,13
207,1458,1382,2012,4,14
208,1458,1259,2012,4,15
209,1458,1421,2012,4,16
210,1458,1314,2012,4,1
211,1458,1242,2012,4,2
212,1458,1207,2012,4,3
213,1458,1276,2012,4,4
214,1458,1396,2012,4,5
215,1458,1361,2012,4,6
216,1458,1388,2012,4,7
217,1458,1166,2012,4,8
218,1458,1104,2012,4,9
219,1458,1345,2012,4,10
220,1458,1301,2012,4,11
221,1458,1143,2012,4,12
222,1458,1378,2012,4,12
223,1458,1325,2012,4,13
224,1458,1125,2012,4,14
225,1458,1178,2012,4,15
226,1458,1249,2012,4,16
227,1458,1436,2012,4,16
228,1458,1246,2012,4,1
229,1458,1181,2012,4,2
230,1458,1124,2012,4,3
231,1458,1231,2012,4,4
232,1458,1455,2012,4,5
233,1458,1424,2012,4,6
234,1458,1323,2012,4,7
235,1458,1235,2012,4,8
236,1458,1163,2012,4,9
237,1458,1462,2012,4,10
238,1458,1160,2012,4,11
239,1458,1433,2012,4,12
240,1458,1308,2012,4,13
241,1458,1355,2012,4,14
242,1458,1250,2012,4,15
243,1458,1290,2012,4,16
244,1458,1443,2012,4,16
245,1458,1277,2012,4,1
246,1458,1281,2012,4,2
247,1458,1266,2012,4,3
248,1458,1257,2012,4,4
249,1458,1307,2012,4,5
250,1458,1293,2012,4,6
251,1458,1196,2012,4,7
252,1458,1272,2012,4,8
253,1458,1387,2012,4,9
254,1458,1438,2012,4,10
255,1458,1161,2012,4,11
256,1458,1253,2012,4,12
257,1458,1172,2012,4,13
258,1458,1140,2012,4,14
259,1458,1233,2012,4,14
260,1458,1313,2012,4,15
261,1458,1254,2012,4,16
262,1435,1153,2012,5,6
263,1435,1211,2012,5,7
264,1435,1243,2012,5,8
265,1435,1379,2012,5,9
266,1435,1452,2012,5,10
267,1435,1400,2012,5,11
268,1435,1217,2012,5,12
269,1435,1285,2012,5,13
270,1435,1382,2012,5,14
271,1435,1259,2012,5,15
272,1435,1421,2012,5,16
273,1435,1314,2012,5,1
274,1435,1242,2012,5,2
275,1435,1207,2012,5,3
276,1435,1276,2012,5,4
277,1435,1396,2012,5,5
278,1435,1361,2012,5,6
279,1435,1388,2012,5,7
280,1435,1166,2012,5,8
281,1435,1104,2012,5,9
282,1435,1345,2012,5,10
283,1435,1301,2012,5,11
284,1435,1143,2012,5,12
285,1435,1378,2012,5,12
286,1435,1325,2012,5,13
287,1435,1125,2012,5,14
288,1435,1178,2012,5,15
289,1435,1249,2012,5,16
290,1435,1436,2012,5,16
291,1435,1246,2012,5,1
292,1435,1181,2012,5,2
293,1435,1124,2012,5,3
294,1435,1231,2012,5,4
295,1435,1455,2012,5,5
296,1435,1424,2012,5,6
297,1435,1323,2012,5,7
298,1435,1235,2012,5,8
299,1435,1163,2012,5,9
300,1435,1462,2012,5,10
301,1435,1160,2012,5,11
302,1435,1433,2012,5,12
303,1435,1308,2012,5,13
304,1435,1355,2012,5,14
305,1435,1250,2012,5,15
306,1435,1290,2012,5,16
307,1435,1443,2012,5,16
308,1435,1277,2012,5,1
309,1435,1281,2012,5,2
310,1435,1266,2012,5,3
311,1435,1257,2012,5,4
312,1435,1307,2012,5,5
313,1435,1293,2012,5,6
314,1435,1196,2012,5,7
315,1435,1272,2012,5,8
316,1435,1387,2012,5,9
317,1435,1438,2012,5,10
318,1435,1161,2012,5,11
319,1435,1253,2012,5,12
320,1435,1172,2012,5,13
321,1435,1140,2012,5,14
322,1435,1233,2012,5,14
323,1435,1313,2012,5,15
324,1435,1254,2012,5,16
325,1153,1211,2012,6,7
326,1153,1243,2012,6,8
327,1153,1379,2012,6,9
328,1153,1452,2012,6,10
329,1153,1400,2012,6,11
330,1153,1217,2012,6,12
331,1153,1285,2012,6,13
332,1153,1382,2012,6,14
333,1153,1259,2012,6,15
334,1153,1421,2012,6,16
335,1153,1314,2012,6,1
336,1153,1242,2012,6,2
337,1153,1207,2012,6,3
338,1153,1276,2012,6,4
339,1153,1396,2012,6,5
340,1153,1361,2012,6,6
341,1153,1388,2012,6,7
342,1153,1166,2012,6,8
343,1153,1104,2012,6,9
344,1153,1345,2012,6,10
345,1153,1301,2012,6,11
346,1153,1143,2012,6,12
347,1153,1378,2012,6,12
348,1153,1325,2012,6,13
349,1153,1125,2012,6,14
350,1153,1178,2012,6,15
351,1153,1249,2012,6,16
352,1153,1436,2012,6,16
353,1153,1246,2012,6,1
354,1153,1181,2012,6,2
355,1153,1124,2012,6,3
356,1153,1231,2012,6,4
357,1153,1455,2012,6,5
358,1153,1424,2012,6,6
359,1153,1323,2012,6,7
360,1153,1235,2012,6,8
361,1153,1163,2012,6,9
362,1153,1462,2012,6,10
363,1153,1160,2012,6,11
364,1153,1433,2012,6,12
365,1153,1308,2012,6,13
366,1153,1355,2012,6,14
367,1153,1250,2012,6,15
368,1153,1290,2012,6,16
369,1153,1443,2012,6,16
370,1153,1277,2012,6,1
371,1153,1281,2012,6,2
372,1153,1266,2012,6,3
373,1153,1257,2012,6,4
374,1153,1307,2012,6,5
375,1153,1293,2012,6,6
376,1153,1196,2012,6,7
377,1153,1272,2012,6,8
378,1153,1387,2012,6,9
379,1153,1438,2012,6,10
380,1153,1161,2012,6,11
381,1153,1253,2012,6,12
382,1153,1172,2012,6,13
383,1153,1140,2012,6,14
384,1153,1233,2012,6,14
385,1153,1313,2012,6,15
386,1153,1254,2012,6,16
387,1211,1243,2012,7,8
388,1211,1379,2012,7,9
389,1211,1452,2012,7,10
390,1211,1400,2012,7,11
391,1211,1217,2012,7,12
392,1211,1285,2012,7,13
393,1211,1382,2012,7,14
394,1211,1259,2012,7,15
395,1211,1421,2012,7,16
396,1211,1314,2012,7,1
397,1211,1242,2012,7,2
398,1211,1207,2012,7,3
399,1211,1276,2012,7,4
400,1211,1396,2012,7,5
401,1211,1361,2012,7,6
402,1211,1388,2012,7,7
403,1211,1166,2012,7,8
404,1211,1104,2012,7,9
405,1211,1345,2012,7,10
406,1211,1301,2012,7,11
407,1211,1143,2012,7,12
408,1211,1378,2012,7,12
409,1211,1325,2012,7,13
410,1211,1125,2012,7,14
411,1211,1178,2012,7,15
412,1211,1249,2012,7,16
413,1211,1436,2012,7,16
414,1211,1246,2012,7,1
415,1211,1181,2012,7,2
416,1211,1124,2012,7,3
417,1211,1231,2012,7,4
418,1211,1455,2012,7,5
419,1211,1424,2012,7,6
420,1211,1323,2012,7,7
421,1211,1235,2012,7,8
422,1211,1163,2012,7,9
423,1211,1462,2012,7,10
424,1211,1160,2012,7,11
425,1211,1433,2012,7,12
426,1211,1308,2012,7,13
427,1211,1355,2012,7,14
428,1211,1250,2012,7,15
429,1211,1290,2012,7,16
